OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales,Profit
O030804,2024-11-24,C04430,P0316,4,6413.63,0.05,24371.79,9915.79
O030805,2024-06-26,C02874,P0041,1,6328.06,0.0,6328.06,2563.06
O030806,2023-09-12,C01252,P0033,5,5760.27,0.2,23041.08,2456.08
O030807,2024-07-10,C01358,P0453,5,5195.04,0.2,20780.16,5955.16
O030808,2023-08-22,C03482,P0460,2,6068.05,0.05,11529.3,3761.3
O030809,2024-11-22,C03180,P0106,2,3940.41,0.05,7486.78,3060.78
O030810,2023-12-17,C00956,P0159,1,6475.84,0.0,6475.84,2357.84
O030811,2024-12-07,C00761,P0119,2,1185.2,0.1,2133.36,853.36
O030812,2023-05-06,C01466,P0134,4,1065.81,0.05,4050.08,1318.08
O030813,2024-12-12,C00234,P0276,4,8323.25,0.05,31628.35,13256.35
O030814,2024-01-03,C03936,P0244,1,3916.03,0.2,3132.82,-107.18
O030815,2024-02-05,C01941,P0422,4,9631.35,0.2,30820.32,11308.32
O030816,2024-07-30,C01063,P0061,3,1664.67,0.1,4494.61,879.61
O030817,2024-03-04,C03941,P0470,1,3412.6,0.05,3241.97,1321.97
O030818,2024-06-07,C04799,P0190,2,6029.8,0.15,10250.66,3884.66
O030819,2023-07-08,C01338,P0285,2,5009.66,0.05,9518.35,2254.35
O030820,2024-10-04,C04020,P0314,5,7987.89,0.15,33948.53,9033.53
O030821,2024-07-06,C00222,P0307,2,2181.48,0.15,3708.52,1136.52
O030822,2024-03-17,C01817,P0286,1,6174.12,0.1,5556.71,1328.71
O030823,2024-01-07,C01732,P0232,4,3268.06,0.05,12418.63,4542.63
O030824,2023-11-09,C00005,P0160,4,6938.14,0.15,23589.68,6625.68
O030825,2024-10-22,C03471,P0408,5,863.34,0.2,3453.36,28.36
O030826,2023-01-09,C04773,P0351,5,2886.7,0.2,11546.8,3836.8
O030827,2023-01-21,C02383,P0342,3,2837.42,0.05,8086.65,3340.65
O030828,2024-02-21,C00434,P0270,4,1582.16,0.0,6328.64,1216.64
O030829,2023-08-04,C02856,P0182,3,9055.95,0.2,21734.28,7604.28
O030830,2024-10-04,C02548,P0273,3,2592.93,0.2,6223.03,850.03
O030831,2024-10-26,C04424,P0005,2,7192.97,0.15,12228.05,2884.05
O030832,2024-10-15,C03845,P0063,1,5636.0,0.2,4508.8,1171.8
O030833,2023-08-29,C03928,P0133,1,4987.56,0.15,4239.43,1122.43
O030834,2023-01-07,C03169,P0304,1,5089.93,0.15,4326.44,1385.44
O030835,2023-09-11,C02330,P0364,5,1402.99,0.0,7014.95,2149.95
O030836,2024-06-27,C01139,P0055,3,529.34,0.2,1270.42,199.42
O030837,2023-10-09,C03847,P0155,5,6407.54,0.15,27232.04,6307.04
O030838,2024-08-07,C02332,P0154,3,3385.23,0.2,8124.55,1038.55
O030839,2023-07-17,C02569,P0202,3,4363.44,0.2,10472.26,3287.26
O030840,2024-01-09,C04634,P0356,3,1940.4,0.0,5821.2,2908.2
O030841,2024-08-14,C03222,P0368,5,3937.46,0.15,16734.2,4174.2
O030842,2024-09-05,C03729,P0495,1,383.34,0.0,383.34,92.34
O030843,2024-02-28,C01004,P0238,2,966.47,0.1,1739.65,345.65
O030844,2023-06-22,C00082,P0015,5,5572.96,0.15,23685.08,4020.08
O030845,2023-11-25,C01744,P0174,1,5718.41,0.2,4574.73,796.73
O030846,2023-03-24,C01848,P0392,4,1891.51,0.0,7566.04,1262.04
O030847,2024-02-24,C03858,P0444,1,7765.65,0.0,7765.65,3242.65
O030848,2023-02-11,C04022,P0369,3,2451.33,0.1,6618.59,2445.59
O030849,2023-09-02,C02877,P0252,4,6303.84,0.15,21433.06,3729.06
O030850,2023-07-20,C00886,P0316,5,6870.67,0.15,29200.35,11130.35
O030851,2023-06-13,C03521,P0223,4,7753.28,0.05,29462.46,11646.46
O030852,2024-08-29,C00180,P0179,3,3039.86,0.0,9119.58,3065.58
O030853,2024-09-14,C00258,P0119,5,1039.11,0.15,4416.22,1216.22
O030854,2024-05-19,C04297,P0429,5,2748.48,0.0,13742.4,2847.4
O030855,2024-09-30,C03458,P0441,4,3166.26,0.2,10132.03,1816.03
O030856,2023-05-07,C03501,P0162,3,5301.7,0.05,15109.84,4378.84
O030857,2023-04-25,C03750,P0484,4,5467.69,0.2,17496.61,2232.61
O030858,2024-05-12,C04763,P0477,5,1691.59,0.05,8035.05,2400.05
O030859,2024-02-12,C00222,P0308,1,7036.82,0.15,5981.3,1996.3
O030860,2024-05-17,C01102,P0256,4,3160.41,0.2,10113.31,3621.31
O030861,2023-09-26,C04923,P0173,1,967.43,0.15,822.32,97.32
O030862,2024-09-23,C00833,P0137,4,5046.18,0.0,20184.72,7836.72
O030863,2024-04-26,C00038,P0341,1,2307.94,0.15,1961.75,656.75
O030864,2023-01-09,C03366,P0213,4,7574.08,0.15,25751.87,10259.87
O030865,2023-03-30,C04622,P0188,4,3625.53,0.1,13051.91,4147.91
O030866,2024-05-12,C03663,P0145,2,3964.9,0.1,7136.82,3124.82
O030867,2024-05-13,C04527,P0263,2,6194.1,0.2,9910.56,2688.56
O030868,2024-04-11,C00366,P0406,2,6710.11,0.2,10736.18,1586.18
O030869,2023-02-27,C01029,P0134,5,1230.69,0.15,5230.43,1815.43
O030870,2024-05-15,C00688,P0040,4,566.88,0.1,2040.77,320.77
O030871,2024-08-24,C04512,P0094,4,4174.97,0.15,14194.9,4026.9
O030872,2023-04-27,C02563,P0033,2,6642.86,0.2,10628.58,2394.58
O030873,2023-08-06,C04987,P0166,1,3815.21,0.15,3242.93,1121.93
O030874,2024-08-08,C00148,P0006,1,7595.72,0.1,6836.15,2407.15
O030875,2024-03-12,C04189,P0123,4,4678.08,0.15,15905.47,5629.47
O030876,2024-08-07,C02743,P0100,1,301.94,0.1,271.75,92.75
O030877,2024-11-23,C00392,P0213,3,4827.08,0.0,14481.24,2862.24
O030878,2024-08-15,C00584,P0175,1,5922.53,0.15,5034.15,898.15
O030879,2024-01-18,C00128,P0274,2,4478.52,0.05,8509.19,2767.19
O030880,2024-03-03,C02897,P0161,4,8427.6,0.15,28653.84,9077.84
O030881,2024-10-25,C04024,P0056,2,401.43,0.05,762.72,322.72
O030882,2023-10-15,C03095,P0100,1,349.0,0.0,349.0,170.0
O030883,2024-03-03,C02055,P0280,1,2069.27,0.05,1965.81,732.81
O030884,2023-05-13,C01654,P0349,4,2045.66,0.0,8182.64,1878.64
O030885,2024-09-24,C01032,P0010,5,7783.4,0.05,36971.15,17156.15
O030886,2023-07-09,C01501,P0406,3,6754.82,0.05,19251.24,5526.24
O030887,2023-03-17,C03494,P0185,3,1176.58,0.05,3353.25,635.25
O030888,2023-10-01,C00460,P0021,2,7105.81,0.0,14211.62,4959.62
O030889,2023-12-15,C01422,P0117,3,3098.44,0.0,9295.32,1801.32
O030890,2023-06-30,C04671,P0481,1,5153.91,0.2,4123.13,787.13
O030891,2024-03-12,C01366,P0297,5,2323.72,0.1,10456.74,2736.74
O030892,2023-12-04,C02794,P0423,1,2895.52,0.0,2895.52,1171.52
O030893,2023-01-28,C03519,P0472,1,868.73,0.0,868.73,377.73
O030894,2024-06-10,C01940,P0415,1,2933.98,0.0,2933.98,1244.98
O030895,2023-03-02,C00656,P0423,4,2272.99,0.0,9091.96,2195.96
O030896,2024-12-19,C00042,P0026,2,1955.6,0.15,3324.52,998.52
O030897,2024-01-25,C04018,P0091,2,755.9,0.15,1285.03,187.03
O030898,2024-01-24,C04338,P0412,5,3104.31,0.1,13969.4,4624.4
O030899,2023-10-04,C04098,P0263,1,6153.29,0.1,5537.96,1926.96
O030900,2023-09-25,C02840,P0039,1,3480.08,0.2,2784.06,827.06
O030901,2024-09-10,C01063,P0083,5,5476.16,0.2,21904.64,3509.64
O030902,2024-12-24,C04891,P0174,3,7418.24,0.05,21141.98,9807.98
O030903,2023-01-18,C03351,P0034,3,1444.24,0.2,3466.18,202.18
O030904,2024-01-18,C01269,P0324,2,792.49,0.1,1426.48,280.48
O030905,2023-05-28,C02746,P0325,3,7075.9,0.0,21227.7,9287.7
O030906,2024-04-15,C02498,P0017,4,4310.03,0.0,17240.12,3228.12
O030907,2024-11-05,C04260,P0277,1,5185.62,0.1,4667.06,1283.06
O030908,2023-03-23,C02835,P0085,5,2942.02,0.2,11768.08,1198.08
O030909,2023-09-26,C04118,P0321,5,3898.53,0.1,17543.39,3868.39
O030910,2023-03-31,C00246,P0296,2,3389.89,0.05,6440.79,2412.79
O030911,2023-07-15,C00857,P0244,3,4487.43,0.05,12789.18,3069.18
O030912,2023-06-02,C03483,P0191,5,687.92,0.05,3267.62,902.62
O030913,2024-06-24,C01186,P0119,4,1119.12,0.1,4028.83,1468.83
O030914,2023-03-20,C03121,P0122,4,274.23,0.2,877.54,145.54
O030915,2024-06-26,C00457,P0117,5,4293.41,0.1,19320.34,6830.34
O030916,2024-02-24,C03339,P0181,4,4890.67,0.05,18584.55,5992.55
O030917,2023-04-19,C00432,P0388,1,6096.24,0.0,6096.24,1208.24
O030918,2023-12-19,C01495,P0379,2,3713.72,0.2,5941.95,1929.95
O030919,2024-06-09,C02466,P0366,3,2717.08,0.15,6928.55,2590.55
O030920,2024-01-08,C03667,P0474,5,6503.54,0.15,27640.04,4075.04
O030921,2023-10-04,C02837,P0212,3,596.27,0.15,1520.49,551.49
O030922,2024-05-07,C03233,P0208,5,4810.66,0.15,20445.3,5280.3
O030923,2023-05-16,C04333,P0455,4,4012.42,0.15,13642.23,2594.23
O030924,2023-08-18,C00497,P0021,3,8308.86,0.2,19941.26,6063.26
O030925,2024-05-17,C03879,P0130,5,713.25,0.15,3031.31,616.31
O030926,2023-05-02,C03362,P0163,5,2188.63,0.15,9301.68,3796.68
O030927,2024-06-23,C01921,P0379,3,2532.57,0.05,7217.82,1199.82
O030928,2024-12-24,C03487,P0456,4,1557.08,0.0,6228.32,2268.32
O030929,2024-03-24,C02135,P0103,2,5424.53,0.1,9764.15,3602.15
O030930,2024-01-27,C00644,P0474,2,6427.76,0.2,10284.42,858.42
O030931,2024-05-25,C03932,P0194,4,2471.12,0.1,8896.03,1056.03
O030932,2023-03-11,C01385,P0493,2,9245.72,0.2,14793.15,4987.15
O030933,2023-06-20,C02809,P0492,3,3581.16,0.15,9131.96,2324.96
O030934,2024-09-23,C00878,P0039,3,3282.27,0.1,8862.13,2991.13
O030935,2024-08-20,C02274,P0148,3,1177.16,0.05,3354.91,825.91
O030936,2023-12-27,C02812,P0039,5,3235.38,0.2,12941.52,3156.52
O030937,2023-12-03,C00880,P0208,4,5871.87,0.05,22313.11,10181.11
O030938,2024-05-28,C01318,P0357,4,1318.9,0.1,4748.04,1892.04
O030939,2023-03-16,C00042,P0437,2,6192.37,0.05,11765.5,2339.5
O030940,2024-12-24,C03746,P0028,5,8544.25,0.2,34177.0,9277.0
O030941,2023-04-27,C02782,P0470,2,2518.93,0.05,4785.97,945.97
O030942,2023-05-30,C02326,P0379,2,3551.51,0.1,6392.72,2380.72
O030943,2024-12-10,C03779,P0401,5,2869.75,0.1,12913.88,1413.88
O030944,2023-04-15,C01594,P0032,5,5461.48,0.2,21845.92,1640.92
O030945,2023-11-15,C03552,P0462,3,5730.35,0.05,16331.5,3911.5
O030946,2023-09-11,C03907,P0454,4,7014.62,0.2,22446.78,4026.78
O030947,2024-04-28,C00261,P0121,1,495.33,0.1,445.8,152.8
O030948,2024-06-03,C00310,P0344,3,2884.09,0.15,7354.43,1894.43
O030949,2023-03-11,C00844,P0154,3,2978.08,0.0,8934.24,1848.24
O030950,2024-12-05,C04347,P0021,2,9194.33,0.2,14710.93,5458.93
O030951,2023-01-19,C02501,P0456,5,1922.1,0.1,8649.45,3699.45
O030952,2023-03-14,C02529,P0425,3,2842.1,0.0,8526.3,3687.3
O030953,2024-10-06,C03206,P0330,5,5324.21,0.15,22627.89,8242.89
O030954,2023-02-26,C02034,P0016,4,1303.77,0.2,4172.06,104.06
O030955,2023-06-02,C01658,P0459,1,1752.9,0.1,1577.61,435.61
O030956,2023-05-09,C01651,P0349,1,2067.67,0.0,2067.67,491.67
O030957,2024-01-11,C00383,P0081,3,5315.84,0.0,15947.52,6887.52
O030958,2023-03-11,C01134,P0202,3,2929.56,0.0,8788.68,1603.68
O030959,2023-06-21,C00610,P0191,4,689.41,0.0,2757.64,865.64
O030960,2024-12-25,C00434,P0261,4,4684.41,0.1,16863.88,1763.88
O030961,2023-12-02,C02507,P0007,5,6813.13,0.0,34065.65,15395.65
O030962,2024-12-19,C01468,P0046,3,2300.89,0.2,5522.14,749.14
O030963,2024-08-07,C02545,P0268,5,5310.67,0.05,25225.68,9275.68
O030964,2023-10-03,C02320,P0244,5,5647.37,0.05,26825.01,10625.01
O030965,2023-10-06,C02658,P0270,3,1941.57,0.2,4659.77,825.77
O030966,2024-02-24,C02515,P0250,1,3232.78,0.1,2909.5,683.5
O030967,2023-11-06,C00769,P0020,5,630.46,0.1,2837.07,1212.07
O030968,2023-07-30,C00687,P0037,2,5920.36,0.15,10064.61,1916.61
O030969,2024-10-04,C01503,P0463,3,2925.02,0.15,7458.8,2730.8
O030970,2023-11-22,C00175,P0062,1,2787.12,0.2,2229.7,382.7
O030971,2024-06-14,C03372,P0012,4,6041.58,0.0,24166.32,8434.32
O030972,2023-08-07,C01928,P0439,2,6068.66,0.05,11530.45,4064.45
O030973,2023-01-30,C04025,P0145,1,3933.19,0.1,3539.87,1533.87
O030974,2023-02-16,C00738,P0292,3,6718.24,0.15,17131.51,4126.51
O030975,2024-03-02,C04785,P0130,3,853.32,0.2,2047.97,598.97
O030976,2024-05-20,C00694,P0044,3,1493.67,0.05,4256.96,1352.96
O030977,2024-05-31,C00784,P0336,4,7771.73,0.0,31086.92,11462.92
O030978,2023-03-12,C03223,P0074,1,5588.88,0.0,5588.88,1754.88
O030979,2023-09-01,C01911,P0326,3,8290.91,0.15,21141.82,8550.82
O030980,2024-03-27,C02780,P0210,2,7147.31,0.2,11435.7,4001.7
O030981,2024-01-04,C01529,P0015,3,5788.14,0.1,15627.98,3828.98
O030982,2023-11-25,C02134,P0075,2,3793.56,0.15,6449.05,1997.05
O030983,2024-08-28,C03422,P0195,5,5897.54,0.05,28013.32,11813.32
O030984,2024-02-18,C04657,P0030,1,4438.74,0.05,4216.8,969.8
O030985,2024-01-18,C01910,P0301,5,3522.51,0.15,14970.67,4835.67
O030986,2023-02-11,C00442,P0382,5,2182.61,0.15,9276.09,1581.09
O030987,2024-12-28,C00481,P0226,3,869.95,0.0,2609.85,806.85
O030988,2024-09-27,C04891,P0381,2,5952.71,0.05,11310.15,4970.15
O030989,2024-12-24,C00432,P0052,3,4880.33,0.2,11712.79,2766.79
O030990,2023-12-10,C03210,P0231,4,4784.26,0.1,17223.34,6767.34
O030991,2024-01-12,C04197,P0407,4,374.45,0.2,1198.24,-29.76
O030992,2023-05-01,C04212,P0079,2,4436.66,0.0,8873.32,2301.32
O030993,2024-10-23,C02484,P0365,5,4735.57,0.1,21310.06,3490.06
O030994,2024-05-28,C00362,P0259,5,3721.96,0.15,15818.33,3023.33
O030995,2024-06-06,C02917,P0309,5,2950.53,0.2,11802.12,3112.12
O030996,2023-08-04,C04732,P0103,3,6083.64,0.05,17338.37,8095.37
O030997,2024-01-30,C04923,P0492,1,2731.75,0.2,2185.4,-83.6
O030998,2024-12-02,C01480,P0439,4,6702.78,0.2,21448.9,6516.9
O030999,2023-06-06,C04190,P0161,4,8297.22,0.0,33188.88,13612.88
O031000,2023-01-17,C01646,P0271,4,7536.89,0.1,27132.8,11064.8
O031001,2023-08-12,C03396,P0044,4,1438.61,0.0,5754.44,1882.44
O031002,2023-12-20,C02768,P0486,2,8408.64,0.15,14294.69,5036.69
O031003,2024-10-29,C00761,P0399,1,2297.25,0.05,2182.39,572.39
O031004,2024-05-05,C04738,P0437,1,9011.16,0.05,8560.6,3847.6
O031005,2023-07-11,C01168,P0353,1,2531.01,0.1,2277.91,971.91
O031006,2023-06-03,C00085,P0158,4,2223.32,0.0,8893.28,3401.28
O031007,2023-03-24,C00363,P0361,4,5755.68,0.2,18418.18,4062.18
O031008,2024-07-31,C00052,P0476,2,1067.84,0.1,1922.11,748.11
O031009,2024-02-26,C01127,P0271,1,7420.91,0.15,6307.77,2290.77
O031010,2024-12-15,C00638,P0202,1,3343.09,0.0,3343.09,948.09
O031011,2024-11-18,C03683,P0040,4,632.05,0.05,2401.79,681.79
O031012,2024-04-14,C00708,P0223,3,5914.49,0.15,15081.95,1719.95
O031013,2023-05-28,C04831,P0182,2,6454.83,0.2,10327.73,907.73
O031014,2023-12-01,C04438,P0229,2,5714.01,0.05,10856.62,2684.62
O031015,2024-01-10,C03458,P0196,1,462.19,0.2,369.75,115.75
O031016,2024-11-14,C04887,P0486,3,8763.48,0.2,21032.35,7145.35
O031017,2024-08-30,C02703,P0272,3,870.07,0.2,2088.17,129.17
O031018,2023-07-01,C03607,P0403,2,1344.82,0.15,2286.19,818.19
O031019,2023-05-10,C04897,P0462,1,7087.38,0.15,6024.27,1884.27
O031020,2024-09-19,C00168,P0342,2,2018.07,0.2,3228.91,64.91
O031021,2023-10-26,C01097,P0317,3,4342.31,0.2,10421.54,3797.54
O031022,2024-10-08,C02668,P0068,5,8984.12,0.2,35936.48,11476.48
O031023,2023-02-28,C00462,P0135,1,5374.75,0.05,5106.01,1918.01
O031024,2024-12-10,C02663,P0090,1,4728.54,0.05,4492.11,1756.11
O031025,2024-12-24,C00952,P0162,5,4427.16,0.2,17708.64,-176.36
O031026,2023-09-28,C00881,P0233,5,8687.19,0.2,34748.76,12538.76
O031027,2023-02-09,C03588,P0491,5,6945.52,0.0,34727.6,14192.6
O031028,2023-07-26,C03161,P0188,1,3551.22,0.2,2840.98,614.98
O031029,2023-11-13,C00369,P0125,1,5929.52,0.05,5633.04,2051.04
O031030,2024-03-20,C00187,P0048,3,6393.66,0.05,18221.93,4478.93
O031031,2024-11-15,C00438,P0258,2,5760.83,0.1,10369.49,1713.49
O031032,2023-05-03,C02339,P0320,3,2971.19,0.0,8913.57,3900.57
O031033,2023-08-06,C03011,P0237,4,3098.07,0.0,12392.28,2280.28
O031034,2024-04-03,C01283,P0019,2,5802.52,0.1,10444.54,3254.54
O031035,2023-02-27,C04774,P0147,1,7517.65,0.0,7517.65,2912.65
O031036,2023-10-21,C02097,P0185,5,1691.44,0.05,8034.34,3504.34
O031037,2024-01-11,C03121,P0118,2,7324.0,0.2,11718.4,3272.4
O031038,2024-10-02,C00130,P0378,1,8905.96,0.15,7570.07,2937.07
O031039,2024-09-06,C02607,P0456,1,1336.44,0.15,1135.97,145.97
O031040,2024-05-02,C03516,P0366,5,2717.17,0.2,10868.68,3638.68
O031041,2024-04-12,C01236,P0285,2,4886.6,0.15,8307.22,1043.22
O031042,2023-07-20,C02967,P0184,4,7046.45,0.05,26776.51,9776.51
O031043,2023-07-17,C02425,P0237,4,4751.59,0.1,17105.72,6993.72
O031044,2024-07-17,C01452,P0213,3,4772.39,0.15,12169.59,550.59
O031045,2023-10-17,C02589,P0092,1,1574.71,0.2,1259.77,214.77
O031046,2023-03-07,C00265,P0272,5,845.29,0.05,4015.13,750.13
O031047,2023-12-09,C00325,P0407,3,501.52,0.05,1429.33,508.33
O031048,2024-11-29,C01368,P0137,2,3791.15,0.15,6444.96,270.96
O031049,2023-07-13,C03361,P0485,3,2560.16,0.2,6144.38,1761.38
O031050,2023-02-20,C04638,P0148,5,1505.69,0.0,7528.45,3313.45
O031051,2023-03-07,C01317,P0447,2,642.07,0.2,1027.31,295.31
O031052,2024-10-21,C02580,P0041,2,4816.28,0.05,9150.93,1620.93
O031053,2024-10-06,C04233,P0334,4,6242.66,0.0,24970.64,10274.64
O031054,2024-09-29,C03383,P0456,3,1583.52,0.05,4513.03,1543.03
O031055,2024-01-16,C00281,P0083,1,7051.48,0.2,5641.18,1962.18
O031056,2024-03-09,C01236,P0010,5,7828.26,0.1,35227.17,15412.17
O031057,2024-12-01,C00694,P0386,4,201.59,0.05,766.04,110.04
O031058,2023-12-21,C00866,P0289,5,5091.47,0.15,21638.75,4493.75
O031059,2023-05-19,C03039,P0442,3,8774.35,0.15,22374.59,8430.59
O031060,2023-10-22,C04402,P0431,1,5732.92,0.05,5446.27,2260.27
O031061,2023-11-30,C01697,P0273,3,3544.84,0.05,10102.79,4729.79
O031062,2024-12-04,C02010,P0057,5,1816.7,0.1,8175.15,725.15
O031063,2023-11-11,C03163,P0043,1,8333.56,0.1,7500.2,2816.2
O031064,2023-08-04,C04659,P0342,5,2689.43,0.05,12774.79,4864.79
O031065,2024-09-08,C03331,P0069,2,811.58,0.15,1379.69,557.69
O031066,2023-01-09,C03616,P0306,3,5601.89,0.0,16805.67,3608.67
O031067,2024-06-04,C02389,P0435,3,6695.35,0.15,17073.14,5946.14
O031068,2023-03-25,C02233,P0148,4,1327.8,0.15,4514.52,1142.52
O031069,2024-04-08,C03767,P0156,3,5912.65,0.2,14190.36,3555.36
O031070,2023-03-17,C04395,P0392,1,2368.65,0.1,2131.79,555.79
O031071,2023-11-17,C04082,P0283,4,2554.74,0.0,10218.96,2682.96
O031072,2023-08-30,C03044,P0418,3,5573.42,0.1,15048.23,6333.23
O031073,2024-01-28,C03750,P0342,1,2622.12,0.1,2359.91,777.91
O031074,2023-10-22,C01211,P0046,5,1988.11,0.0,9940.55,1985.55
O031075,2023-05-20,C04945,P0335,1,1266.24,0.1,1139.62,409.62
O031076,2024-11-04,C02145,P0067,3,5409.06,0.0,16227.18,6327.18
O031077,2024-05-01,C02280,P0168,2,3556.93,0.0,7113.86,1393.86
O031078,2023-02-05,C00769,P0035,5,6834.9,0.1,30757.05,8327.05
O031079,2023-11-30,C04344,P0441,2,2988.73,0.1,5379.71,1221.71
O031080,2023-12-27,C04551,P0007,2,5679.84,0.1,10223.71,2755.71
O031081,2023-11-21,C00195,P0078,1,477.86,0.15,406.18,143.18
O031082,2023-04-10,C02294,P0147,3,6998.26,0.1,18895.3,5080.3
O031083,2024-04-03,C00462,P0121,3,433.9,0.15,1106.44,227.44
O031084,2024-06-05,C01257,P0217,4,5977.23,0.15,20322.58,4726.58
O031085,2023-12-07,C04638,P0184,3,7423.27,0.0,22269.81,9519.81
O031086,2024-07-20,C01044,P0341,5,2332.02,0.1,10494.09,3969.09
O031087,2023-03-07,C00825,P0479,5,6816.95,0.2,27267.8,9577.8
O031088,2023-10-29,C01119,P0341,3,1740.21,0.0,5220.63,1305.63
O031089,2023-05-08,C04334,P0087,4,6096.86,0.1,21948.7,9600.7
O031090,2023-02-08,C04891,P0444,1,8271.64,0.2,6617.31,2094.31
O031091,2023-12-23,C01826,P0070,4,5103.21,0.05,19392.2,6396.2
O031092,2023-12-16,C01039,P0092,1,1887.19,0.1,1698.47,653.47
O031093,2024-10-17,C03269,P0380,5,673.36,0.15,2861.78,1036.78
O031094,2023-03-11,C00780,P0425,2,2396.81,0.2,3834.9,608.9
O031095,2023-01-13,C02946,P0344,1,2569.78,0.15,2184.31,364.31
O031096,2024-02-01,C00508,P0011,1,2421.98,0.05,2300.88,1073.88
O031097,2023-01-22,C00278,P0120,2,3039.37,0.05,5774.8,1964.8
O031098,2024-04-28,C03056,P0368,5,4889.64,0.05,23225.79,10665.79
O031099,2023-09-23,C00994,P0209,3,1172.14,0.0,3516.42,1629.42
O031100,2023-03-06,C04282,P0015,1,6841.9,0.05,6499.8,2566.8
O031101,2024-01-17,C00746,P0002,1,544.93,0.15,463.19,178.19
O031102,2024-04-21,C02349,P0353,1,2203.87,0.1,1983.48,677.48
O031103,2024-04-08,C02979,P0206,3,2145.21,0.0,6435.63,2664.63
O031104,2023-06-14,C04447,P0252,1,7419.62,0.15,6306.68,1880.68
O031105,2023-06-09,C04639,P0244,4,5154.34,0.15,17524.76,4564.76
O031106,2023-03-28,C02085,P0221,3,3047.58,0.2,7314.19,537.19
O031107,2024-03-27,C01553,P0457,5,2507.32,0.1,11282.94,1817.94
O031108,2024-01-23,C02183,P0166,5,2979.17,0.0,14895.85,4290.85
O031109,2023-07-28,C04051,P0364,1,1597.46,0.0,1597.46,624.46
O031110,2023-07-26,C02217,P0258,1,7074.64,0.15,6013.44,1685.44
O031111,2024-12-29,C04013,P0320,3,2154.75,0.05,6141.04,1128.04
O031112,2024-01-11,C01328,P0386,2,255.27,0.2,408.43,80.43
O031113,2024-10-27,C01951,P0474,2,6055.97,0.15,10295.15,869.15
O031114,2024-02-23,C01035,P0328,1,4856.92,0.2,3885.54,-9.46
O031115,2023-12-29,C00553,P0210,2,5977.18,0.1,10758.92,3324.92
O031116,2024-04-24,C04471,P0142,4,2649.03,0.0,10596.12,2168.12
O031117,2023-05-11,C01236,P0003,3,6224.31,0.1,16805.64,4892.64
O031118,2024-08-07,C01718,P0081,2,4681.42,0.15,7958.41,1918.41
O031119,2024-05-03,C00293,P0067,4,5145.07,0.15,17493.24,4293.24
O031120,2024-02-03,C04309,P0379,2,3186.06,0.05,6053.51,2041.51
O031121,2023-01-17,C03213,P0321,4,4963.77,0.05,18862.33,7922.33
O031122,2024-05-16,C02206,P0422,2,9206.12,0.15,15650.4,5894.4
O031123,2024-07-05,C00919,P0195,2,4627.1,0.1,8328.78,1848.78
O031124,2024-03-06,C03288,P0207,3,769.97,0.05,2194.41,994.41
O031125,2023-04-02,C02983,P0059,2,3303.13,0.15,5615.32,613.32
O031126,2024-02-06,C02088,P0381,4,5451.1,0.0,21804.4,9124.4
O031127,2023-11-06,C03024,P0282,3,1946.22,0.15,4962.86,1581.86
O031128,2023-01-25,C03868,P0085,5,3594.24,0.1,16174.08,5604.08
O031129,2023-12-19,C00759,P0212,1,502.11,0.05,477.0,154.0
O031130,2023-02-02,C02218,P0466,4,2637.32,0.2,8439.42,2795.42
O031131,2024-08-14,C03924,P0276,4,6456.02,0.2,20659.26,2287.26
O031132,2023-09-12,C04711,P0413,1,952.54,0.05,904.91,146.91
O031133,2024-01-25,C01218,P0023,4,1661.19,0.2,5315.81,1279.81
O031134,2024-09-09,C00535,P0007,5,7234.23,0.05,34362.59,15692.59
O031135,2023-04-03,C04843,P0237,5,4022.52,0.15,17095.71,4455.71
O031136,2023-11-28,C02912,P0389,3,2433.56,0.05,6935.65,2234.65
O031137,2024-10-13,C03989,P0210,4,4855.35,0.0,19421.4,4553.4
O031138,2023-01-14,C04776,P0130,5,935.33,0.0,4676.65,2261.65
O031139,2023-02-12,C03270,P0394,3,6339.86,0.0,19019.58,4745.58
O031140,2023-03-04,C02756,P0010,3,7301.16,0.1,19713.13,7824.13
O031141,2024-12-13,C00153,P0489,4,3366.78,0.15,11447.05,4319.05
O031142,2024-04-16,C01235,P0045,3,230.42,0.05,656.7,185.7
O031143,2024-01-06,C01928,P0471,3,3944.35,0.1,10649.74,1796.74
O031144,2023-07-06,C02558,P0211,4,1252.63,0.2,4008.42,276.42
O031145,2024-11-17,C02102,P0121,4,433.88,0.2,1388.42,216.42
O031146,2023-10-27,C02586,P0247,2,8416.83,0.05,15991.98,6573.98
O031147,2024-11-14,C03099,P0286,1,5143.43,0.0,5143.43,915.43
O031148,2024-10-27,C01341,P0411,4,359.78,0.1,1295.21,263.21
O031149,2023-06-02,C02489,P0205,2,5659.37,0.2,9054.99,1178.99
O031150,2023-05-07,C02152,P0445,4,3526.82,0.15,11991.19,4307.19
O031151,2024-12-30,C03216,P0202,1,4530.98,0.1,4077.88,1682.88
O031152,2024-04-21,C04550,P0060,2,2785.42,0.05,5292.3,1912.3
O031153,2024-05-23,C02829,P0111,3,7080.01,0.0,21240.03,7716.03
O031154,2023-04-09,C03451,P0062,4,3289.42,0.1,11841.91,4453.91
O031155,2024-10-28,C03935,P0363,4,5001.92,0.0,20007.68,3495.68
